PATIENT_NAME,0
patient015/s0152lre,-0.026271674623783
patient015/s0152lre,-0.0257777311428907
patient015/s0152lre,-0.0254266888481369
patient015/s0152lre,-0.025010690752985
patient015/s0152lre,-0.0246007294127331
patient015/s0152lre,-0.0241807837267681
patient015/s0152lre,-0.0237731514344687
patient015/s0152lre,-0.0233623070788938
patient015/s0152lre,-0.0228748243282472
patient015/s0152lre,-0.0225081191575636
patient015/s0152lre,-0.0220502170666569
patient015/s0152lre,-0.0216412006049076
patient015/s0152lre,-0.0212028042683059
patient015/s0152lre,-0.0207835648848508
patient015/s0152lre,-0.0203629068059244
patient015/s0152lre,-0.0199106270418433
patient015/s0152lre,-0.0194693622811725
patient015/s0152lre,-0.0190853887671401
patient015/s0152lre,-0.0186805508519351
patient015/s0152lre,-0.0182418526801582
patient015/s0152lre,-0.0178082469530741
patient015/s0152lre,-0.0173779420811867
patient015/s0152lre,-0.0169610848117767
patient015/s0152lre,-0.0165386564306226
patient015/s0152lre,-0.0161178305703116
patient015/s0152lre,-0.0156870910471714
patient015/s0152lre,-0.0152316667332203
patient015/s0152lre,-0.0148249920907892
patient015/s0152lre,-0.0143825891706486
patient015/s0152lre,-0.0139475933539429
patient015/s0152lre,-0.0135233086413725
patient015/s0152lre,-0.0131032697658929
patient015/s0152lre,-0.0126783203602345
patient015/s0152lre,-0.0122635401679451
patient015/s0152lre,-0.0118453125180507
patient015/s0152lre,-0.0114440039794993
patient015/s0152lre,-0.0110208179142638
patient015/s0152lre,-0.0105968281053112
patient015/s0152lre,-0.0101623586804947
patient015/s0152lre,-0.0097348495991298
patient015/s0152lre,-0.0092988437117484
patient015/s0152lre,-0.0088576443126593
patient015/s0152lre,-0.008438367170637
patient015/s0152lre,-0.0080042681653081
patient015/s0152lre,-0.0075891183379023
patient015/s0152lre,-0.007164362585378
patient015/s0152lre,-0.006742036382936
patient015/s0152lre,-0.0063180340820921
patient015/s0152lre,-0.0058884372562795
patient015/s0152lre,-0.0054707808100679
patient015/s0152lre,-0.0050612896488728
patient015/s0152lre,-0.0045560309581303
patient015/s0152lre,-0.0041244020862531
patient015/s0152lre,-0.0037088668817719
patient015/s0152lre,-0.0033333561842673
patient015/s0152lre,-0.0028846627528094
patient015/s0152lre,-0.0024904843292073
patient015/s0152lre,-0.0020666404925819
patient015/s0152lre,-0.0016400826254608
patient015/s0152lre,-0.0012240971687413
patient015/s0152lre,-0.0007935264716137
patient015/s0152lre,-0.0003649150737367
patient015/s0152lre,5.933041890379165e-05
patient015/s0152lre,0.0004959659085026
patient015/s0152lre,0.0010098903036942
patient015/s0152lre,0.0013703461164619
patient015/s0152lre,0.0017948276541932
patient015/s0152lre,0.0022051965798892
patient015/s0152lre,0.0026088387736308
patient015/s0152lre,0.003027324949222
patient015/s0152lre,0.0034571384514351
patient015/s0152lre,0.0039552482842201
patient015/s0152lre,0.0043150410463056
patient015/s0152lre,0.0047320857476077
patient015/s0152lre,0.0051427816534153
patient015/s0152lre,0.0055453822637999
patient015/s0152lre,0.0060107090108891
patient015/s0152lre,0.006393437500473
patient015/s0152lre,0.0067660171396103
patient015/s0152lre,0.0071688034281111
patient015/s0152lre,0.0075705031183691
patient015/s0152lre,0.0079739011952197
patient015/s0152lre,0.0083800355425615
patient015/s0152lre,0.0087754542876059
patient015/s0152lre,0.0092491263619827
patient015/s0152lre,0.0095891334877174
patient015/s0152lre,0.0099937760361807
patient015/s0152lre,0.0104111842653349
patient015/s0152lre,0.0108163904180107
patient015/s0152lre,0.011232167815903
patient015/s0152lre,0.0116319433168405
patient015/s0152lre,0.0120889436485885
patient015/s0152lre,0.012529281419074
patient015/s0152lre,0.0128728654027801
patient015/s0152lre,0.0132801387030419
patient015/s0152lre,0.0137003655216983
